HTC Desire S Price & Specs,2592 x 1944 pixels,5MP,"S-LCD capacitive touchscreen, 16M colors, Multi-touch input method","Android OS, v2.3 (Gingerbread)",Discontinued
HTC Explorer Price & Specs,512 MB ROM,90 MB Built-in,600MHz Cortex A5,"Android OS, v2.3 (Gingerbread)",Discontinued
HTC Rhyme Price & Specs,2592x1944 pixels,5 MP,"S-LCD capacitive touchscreen, 16M colors, Multi-touch","Android OS, v2.3.4 (Gingerbread)",Discontinued
HTC Desire 500 Price & Specs,1GB RAM,4GB built-in,Quad-core 1.2 GHz Cortex-A5,"Android OS, v4.2.2 (Jelly Bean)",Discontinued
HTC Desire 300 Price & Specs,512 MB RAM,4GB built-in,Dual-core 1 GHz Cortex-A5,"Android OS, v4.2.2 (Jelly Bean)",Discontinued
HTC Desire 700 Price & Specs,3264 x 2448 pixels,8MP,"capacitive touchscreen, 16M colors, Multitouch",Android OS,Discontinued
HTC One M8 Price & Specs,2GB RAM,16/32GB built-in,Quad-core 2.3 GHz Krait 400,"Android OS, v4.4.2 (KitKat)",Discontinued
HTC Desire 816 Price & Specs,1.5GB RAM,8GB built-in,Quad-core 1.6 GHz Cortex-A7,Android OS,Discontinued
HTC Desire 210 Price & Specs,512 MB RAM,4GB built-in,Dual-core 1 GHz,"Android OS, v4.2.2 (Jelly Bean)",Discontinued
HTC Desire 516 Price & Specs,1GB RAM,4GB built-in,1.2 GHz Quad-Core Cortex-A7,"Android OS, v4.2.2 (Jelly Bean)",Discontinued
HTC Desire 510 Price & Specs,1GB RAM,8GB built-in,1.2 GHz Quad-Core,"Android OS, v4.4.2 (KitKat)",Discontinued
HTC Desire Eye Price & Specs,2GB RAM,16GB built-in,2.3 GHz Quad-Core Krait 400,"Android OS, v4.4.2 (KitKat)",Discontinued
HTC Desire 620 Price & Specs,1GB RAM,8GB built-in,1.2 GHz Quad-core Cortex-A53,"Android OS, v4.4.4 (KitKat)",Discontinued
HTC Desire 620G Price & Specs,1GB RAM,8GB built-in,1.7 GHz Octa-core Cortex-A7,"Android OS, v4.4.4 (KitKat)",Discontinued
HTC Desire 320 Price & Specs,2592 x 1944 pixels,5 MP,"TFT capacitive touchscreen, Multitouch","Android OS, v4.4.2 (KitKat)",Discontinued
HTC Desire 626G Plus Price & Specs,1GB RAM,8GB built-in,1.7 GHz Quad-Core Cortex-A53,"Android OS, v4.4.4 (KitKat)",Discontinued
HTC Desire 626S Price & Specs,1GB RAM,8GB built-in,1.1 GHz Quad-Core Cortex-A7,"Android OS, v5.1 (Lollipop)",Discontinued
HTC One E9s Price & Specs,2GB RAM,16GB built-in,1.5 GHz Octa-Core Cortex-A53,"Android OS, v5.0 (Lollipop)",Discontinued
HTC Desire 828 Price & Specs,2GB RAM,16GB built-in,1.5 GHz Octa-Core Cortex-A53,"Android OS, v5.1 (Lollipop)",Discontinued
HTC One M9s Price & Specs,2GB RAM,16GB built-in,2.2 GHz Octa-Core Cortex-A53,"Android OS, v5.1 (Lollipop)",Discontinued
HTC Desire 530 Price & Specs,1.5GB RAM,16GB built-in,1.1 GHz uad-Core Cortex-A7,"Android OS, v6.0 (Marshmallow)",Discontinued
HTC Desire 825 Price & Specs,2GB RAM,16GB built-in,1.6 GHz Quad-Core Cortex-A7,"Android OS, v6.0 (Marshmallow)",Discontinued
HTC Desire 630 Price & Specs,2GB RAM,16GB built-in,1.6 GHz Quad-Core Cortex-A7,"Android OS, v6.0 (Marshmallow)",Discontinued
HTC One S9 Price & Specs,2GB RAM,16GB built-in,2.0 GHz Octa-Core Cortex-A53,"Android OS, v6.0 (Marshmallow)",Discontinued
HTC Desire 830 Price & Specs,3GB RAM,32GB built-in,1.3 GHz Octa-Core Cortex-A53,"Android OS, v6.0 (Marshmallow)",Discontinued
HTC Desire 628 Price & Specs,autofocus,13 MP,"IPS LCD capacitive touchscreen, 16M colors, Multitouch","Android OS, v5.1 (Lollipop)",Discontinued
HTC Desire 10 Lifestyle Price & Specs,3GB RAM,32GB built-in,1.4 GHz Quad-Core Cortex-A7,"Android OS, v6.0 (Marshmallow)",Discontinued
HTC Desire 526G plus Price & Specs,autofocus,8 MP,"Capacitive touchscreen, 16M colors, MUltitouch","Android OS, v4.4.2 (KitKat)",Discontinued
HTC U11 Eyes Price & Specs,4GB RAM,64GB Built-in,Octa Core,Android V8.0 Oreo,Discontinued
HTC Desire 12 Price & Specs,3GB RAM,32GB Built-in,1.3 Ghz Quad Core Cortex-A53,Android V8.0 Oreo,Discontinued
HTC U19e,6GB RAM,128GB Built-in,Octa-core (2 x 2.2 GHz Kryo 360 Gold + 6 x 1.7 GHz Kryo 360 Silver),Android 9.0 (Pie),Coming Soon
HTC Desire 19 Plus,4/6GB RAM,64/128GB Built-in,Octa-core (4 x 2.3 GHz Cortex-A53 + 4 x 1.8 GHz Cortex-A53),Android 9.0 (Pie),Coming Soon
HTC U12 Price & Specs,autofocus,12mp + 16mp (Sony IMX3xx),"QHD+ Touchscreen, 16M Colors, Multitouch",Android V8.0 Oreo,Coming Soon
HTC Desire 12S Price & Specs,3/4GB RAM,32/64GB Built-in,1.4 Ghz Octa Core Cortex-A53,Android V8.1 Oreo,Coming Soon
HTC Bolt Price & Specs,3GB RAM,32GB built-in,Octa-core (4 x 1.5 GHz Cortex-A53 + 4 x 2.0 GHz Cortex-A57),"Android OS, v7.0 (Nougat)",Coming Soon
HTC U12 Life Price & Specs,4/6GB RAM,64/128GB Built-in,1.8 GHz Octa Core Kryo 260,Android 8.0 (Oreo); Android One,Coming Soon
Microsoft Lumia 430,1GB RAM,8GB built-in,1.2 GHz Dual-Core Cortex-A7,"Microsoft Windows Phone 8.1, planned upgrade to Windows 10","5,450"
Microsoft Lumia 535 Price & Specs,1GB RAM,8GB built-in,1.2 GHz Quad-core Cortex-A7,Microsoft Windows Phone 8.1,Discontinued
Microsoft Lumia 535 Dual Sim Price & Specs,1GB RAM,8GB built-in,1.2 GHz Quad-core Cortex-A7,Microsoft Windows Phone 8.1,Discontinued
Microsoft Lumia 435 Price & Specs,1GB RAM,8GB built-in,1.2GHz Dual-Core Cortex-A7/b>,Microsoft Windows Phone 8.1,Discontinued
Microsoft Lumia 435 Dual Sim Price & Specs,1GB RAM,4GB built-in,1.2GHz Dual-Core Cortex-A7,Microsoft Windows Phone 8.1,Discontinued
Microsoft Lumia 532 Price & Specs,1GB RAM,8GB built-in,1.2 GHz Quad-Core Cortex-A7,Microsoft Windows Phone 8.1,Discontinued
Microsoft Lumia 640 Dual SIM Price & Specs,1GB RAM,8GB built-in,1.2 GHz Quad-Core Cortex-A7,Microsoft Windows Phone 8.1 with Lumia Denim,Discontinued
Microsoft Lumia 640 XL Price & Specs,1GB RAM,8GB built-in,1.2 GHz Quad-Core Cortex-A7,Microsoft Windows Phone 8.1 with Lumia Denim,Discontinued
Microsoft Lumia 540 Price & Specs,1GB RAM,8GB built-in,1.2 GHz Quad-Core Cortex-A7,Microsoft Windows Phone 8.1 with Lumia Denim,Discontinued
Microsoft Lumia 940 XL Price & Specs,3GB RAM,32GB built-in,"1.5 GHz Quad-Core Cortex-A53, 2 GHz Quad-Core Cortex-A57",Microsoft Windows 10,Discontinued
Microsoft Lumia 940 Price & Specs,3GB RAM,32GB built-in,"1.82 GHz Dual-Core Cortex-A57, 1.44 GHz Quad-Core Cortex-A53",Microsoft Windows 10,Discontinued
Microsoft Lumia 950 Price & Specs,3GB RAM,32GB built-in,"1.82 GHz Dual-Core Cortex-A57, 1.44 GHz Quad-Core Cortex-A53",Microsoft Windows 10,Discontinued
Microsoft Lumia 950 XL Price & Specs,3GB RAM,32GB built-in,"1.5 GHz Quad-Core Cortex-A53, 2 GHz Quad-Core Cortex-A57",Microsoft Windows 10,Discontinued
Microsoft Lumia 550 Price & Specs,1GB RAM,8GB built-in,1.1 GHz Octa-Core Cortex-A7,Microsoft Windows 10,Discontinued
Microsoft Lumia 850 Price & Specs,autofocus,10 MP,"IPS LCD capacitive touchscreen, 16M colors, Multitouch",Microsoft Windows 10,Discontinued
Microsoft Lumia 650 Price & Specs,2GB RAM,16GB built-in,1.8 GHZ Quad-Core,Microsoft Windows 10,Discontinued
Motorola Moto Z Play,3GB RAM,32GB built-in,2.0 GHZ Octa-Core Cortex A53,"Android 6.0.1 (Marshmallow), 7.1.1 (Nougat), planned upgrade to Android 8.0 (Oreo)","43,900"
Motorola Moto G6 Plus,4/6GB RAM,64/128GB Built-in,2.2 Ghz Octa Core Cortex-A53,Android v7.1.1 Nougat,"42,000"
Motorola Moto X Style,3GB RAM,16/32/64GB built-in,"1.8 GHz Dual-Core Cortex-A57, 1.44 GHz Quad-Core Cortex-A53","Android OS, v5.1.1 (Lollipop), planned upgrade to v6.0 (Marshmallow)","37,500"
Motorola Moto G6,3/4GB RAM,32/64GB Built-in,1.8 Ghz Octa Core Cortex-A53,Android v7.1.1 Nougat,"36,499"
Motorola Moto G5S Plus,autofocus,Dual13 MP,"IPS LCD capacitive Touchscreen, 16M Colors",Android v7.1 Nougat,"28,000"
Motorola Moto E5 Plus,3/2GB RAM,32GB/16 Built-in,Quad Core 1.4GHz Cortex A53,Android v8.0 Oreo,"27,000"
Motorola Moto M,3GB RAM,32GB built-in,1.95 GHz Octa-Core Cortex-A53,"Android OS, v6.0.1 (Marshmallow)","25,400"
Motorola Moto E5,2GB RAM,16GB Built-in,1.4 Ghz Quad Core Cortex-A53,Android V8.0 Oreo,"22,500"
Motorola Moto E4 Plus,3GB RAM,16/32GB Built-in,1.3 Ghz Quad Core,Android v7.0 Nougat,"19,999"
Motorola Moto E4,2GB RAM,16GB Built-in,1.3 Ghz Quad Core Cortex-A53,Android v7.0 Nougat,"14,999"
Motorola Moto C Plus,2GB RAM,16GB Built-in,1.3 Ghz Quad Core Cortex-A53,Android v7.0 Nougat,"13,999"
Motorola Moto X Force Price & Specs,3GB RAM,32/64GB built-in,"1.5 GHz Quad-Core Cortex-A53, 2 GHz Quad-Core Cortex-A57","Android OS, v5.1.1 (Lollipop) upgradable to V6.0 ((Marshmallow)",N/A
Motorola Moto E3 Power Price & Specs,2GB RAM,16GB built-in,1.0 GHz Quad-Core Cortex-A53,"Android OS, v6.0.1 (Marshmallow)",N/A
Motorola Moto G5 Plus Price & Specs,2GB RAM,64GB built-in,2.0 GHZ octa-core Cortex-A53,"Android OS, v7.0 (Nougat)",N/A
Motorola One action Price & Specs,3GB RAM or 64/128GB Built-in,32GB Built-in,2.2 Ghz Octa Core,Android 9.0 (Pie); Android One,Coming Soon
Motorola Moto G4 Play Price & Specs,1/2GB RAM,8/16GB built-in,1.2 GHz Quad-Core Cortex-A53,"Android OS, v6.0.1 (Marshmallow)",Coming Soon
Motorola One Pro Price & Specs,8GB RAM,128GB Built-in,Octa-core (1 x 2.8 GHz Kryo 485 + 3 x 2.4 GHz Kryo 485 + 4 x 1.7 GHz Kryo 485),Android 9.0 (Pie),Coming Soon
Motorola Moto Z2 Play Price & Specs,4GB RAM,64GB Built-in,2.2 Ghz Octa Core,Android v7.0 Nougat,Coming Soon
Motorola Moto Z2 Force Price & Specs,4/6GB RAM,64/128GB Built-in,Octa-core (4 x 2.35 GHz Kryo + 4 x 1.9 GHz Kryo),Android v7.0 Nougat,Coming Soon
Motorola Moto G5S Price & Specs,3/4GB RAM,32/64GB Built-in,1.4 Ghz Octa Core Cortex-A53,Android v7.0 Nougat,Coming Soon
